,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
16210,0xd0924f28f4431e36b93d48e63df7db6b842c3a82,2,0.01,0.01,0.01,3,0.05,0.0545,0.0515
16211,0xf1063ec05412e772fc6b4e31ee93f63d876ddfa2,4,0.007481401370189231,0.014702176930749293,0.011036162290312984,4,0.00108339,0.014807176930749292,0.008923858667303965
16212,0x3331031c881869b112d1c261867d8156951d5171,1,0.000105,0.000895,0.0005,4,0.0095,1.35287849,0.45029521600000005
16213,0x48273ace72ef8afb16bd0c3095eaccb28ef2ecd5,6,0.00089479,0.96989479,0.04298551504692305,3,0.000275149096950588,1.0,0.08696262101111961
16214,0xd29862e5f044de29285a68e6c154f3cb2b8e83ed,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16215,0xd49c1c88779722676d4a9f4a0cc70d58166fb60f,0,0.0,0.0,0.0,1,0.01,0.01,0.01
16216,0x43925be838d58191e6707a0714027da72400ad03,2,0.0002,0.002,0.0011,1,0.008,0.008,0.008
16217,0x12e734480374f87f678c50d6a2cc99ceb16a6a2f,3,0.05009233804269653,2.571703293551533,1.175188931147104,7,0.09734155,10.768474670000002,3.2184760581725
16218,0x5c7b5eff4f012da8f96da98ab83e6ee551a5a967,1,0.19,0.19,0.19,3,0.005,0.2,0.11833333333333333
16219,0x56c257d9817cbcddcb22d349921f31e07a07dd7d,1,0.01,0.01,0.01,1,0.03999036,0.03999036,0.03999036
16220,0x9aa245781920bd3092291072282339107dcab57a,0,0.0,0.0,0.0,2,0.00085,0.0195,0.010175
16221,0xfd87bea7e7f0d6f489f64ce033095e3d67aa5d66,1,0.292282065,0.292282065,0.292282065,1,0.099278215,0.099278215,0.099278215
16222,0xc59b9b9e0d4e67053ff9dc39afda2d75b71ceab8,0,0.0,0.0,0.0,1,0.000186654,0.00036109,0.000273872
16223,0x783ca2ae86f23bab1d33e4c0bffe16f4c278ee67,2,0.022473,0.201268,0.12694933333333333,3,0.02243925,0.19246984,0.12963993333333335
16224,0x8439f90d92627e3257d2cc5917d4e934c80d7ca8,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16225,0xf18e4b705e63a672bf2d6c339ae663198a2eca1e,2,0.003,0.03,0.0165,3,3e-06,10.0095,3.373167666666667
16226,0xb9867c79b2aa9a111c02e086bb05725804e87acb,18,0.001546982049995181,3.0161879125237565,0.2831941314447906,12,3.016187912523e-06,2.5,0.443020337220205
16227,0x7b373d15f26d35c12a6ac7f185e30e6b294b5051,4,0.000490998363338789,0.03201,0.008099937500894877,3,0.000425936240621212,0.0497,0.018775467179254803
16228,0x5b55b28149c68f9ca5f835a7e0ff6794ff05bde4,3,0.00894715836105762,1.788,0.7748215697268429,5,0.00300842,1.031,0.5708476022222222
16229,0x843fff2602630e6b8e035efe80fda2f1ac13f7af,1,0.01,0.01,0.01,0,0.0,0.0,0.0
16230,0x661958ffbf33a4a25d5e963ed0292bc4cfe84ffd,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16231,0xf8eb89d15358fa98ea94debb6525a4c5e0e7cbd6,2,0.0004,0.002047726107942681,0.0014825753693142269,5,4.0366107942681e-05,0.002,0.0010378184564380757
16232,0x98bdbe8acb3b60a8b403d0face35295e1f4ca246,1,0.005,0.018594274,0.009531424666666668,1,0.029,0.029,0.029
16233,0xc32f99a5b6ef942a4ff786f6237fb9aaab76fa30,0,0.0,0.0,0.0,1,0.0145,0.0145,0.0145
16234,0x199b6e8ba96d859c3a4a5207c0c6ebdb296d8aa3,4,0.005005,0.010719,0.00779868696559312,3,0.003,0.01,0.007172354752994266
16235,0x0349fcc6922fa1517bb26e6233e993be150e7ff8,2,0.0023,0.15,0.01985644444633712,2,2e-08,0.014,0.005102350931896366
16236,0x13390534ffd939ec2ec80bb5afc555d228ad6b71,1,0.00095264,0.00095264,0.00095264,2,0.001,0.002,0.0015000000000000002
16237,0x3e367105fafeba62d7d82d65a9676da5c0448529,7,0.001,0.003,0.002142857142857143,0,0.0,0.0,0.0
16238,0x9e3e9eb6d3c0c9cdb4c995649d05afad36c87da0,0,0.0,0.0,0.0,1,0.01,0.01,0.01
16239,0xc3aa7514443f0475904bba3f664a2c8606b6df3b,4,0.003,0.31113309461674066,0.05631179858911791,4,0.0094,0.02023513,0.014790103308772635
16240,0xa3195df97b8b1d66fd05b167b35a88c271c64ccf,1,0.03081366579356493,0.03081366579356493,0.03081366579356493,1,0.0584221098140693,0.0584221098140693,0.0584221098140693
16241,0x6a0fcde029c93dd34651a8f2ffefa817efea2933,6,0.00282732,0.432133,0.13132298875,6,0.001,0.432238,0.12132846961538461
16242,0x89f3af324ca638e4996caf14263005efc4cde712,2,0.002,0.0074,0.0043,7,0.00147799,0.9048205,0.24954263027777776
16243,0xcb99761bc356ba47c0b25852c955a844c0d89e8b,1,0.049828691,0.049828691,0.049828691,2,0.05,0.050286655,0.0501433275
16244,0x8408aba69974023b1ee11b4d2e20e107a02fc513,2,0.022549680634247046,0.620483613881452,0.3215166472578495,5,0.00331843,2.94880441,1.0083172366666668
16245,0x81af387cd0b35965d348aa01b8da6a7f656f959c,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16246,0x01081f2e225a4500d2f2432cacbdd2f933952121,2,0.005,0.052,0.028499999999999998,2,0.004,0.0044,0.004200000000000001
16247,0xb9261035253e5030a22eb0a1263f18963f4793c4,0,0.0,0.0,0.0,1,0.000216582,0.000216582,0.000216582
16248,0x96cd58741a0f6a16719f2c4cace56cd858dffd69,0,0.0,0.0,0.0,1,0.00043609,0.00043609,0.00043609
16249,0x4333e5316cecca5dd40842a88a0702e916de04cb,1,0.025,0.025,0.025,1,0.05393104,0.05393104,0.05393104
16250,0xb7161b5e054ce245ce2bb9c18df4d5eed603fdb7,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16251,0x204770e6551f599a0e2d60ad5ec2586d5d31a215,0,0.0,0.0,0.0,1,0.000652,0.000652,0.000652
16252,0x3f832cf97d0c0dcae67512249a6cffdaf08abd4c,4,0.01,0.02,0.012,0,0.0,0.0,0.0
16253,0xd29e779ad143884b85dbedaff05f6d5df4071889,10,0.000636338004086021,2.615392718303328,0.5285448748179447,19,1.648561443412e-06,2.688895,0.3301321085508599
16254,0x2bd3d67886c88f014cd644f737e0fc8373403a93,3,0.003,2.55,0.5204,2,0.01,2.5995,1.3047499999999999
16255,0x66cc1f8ddb0b54e4212b4e21e814a93fa92d259d,3,0.004,0.02,0.013666666666666667,1,0.015,0.015,0.015
16256,0x28e6fe80dbe9ede9abbef4d418aa887c0215713b,0,0.0,0.0,0.0,2,0.0153,0.05359585,0.03063195
16257,0xeecf383334fd20a5b0bc2d236c06a87c1cea2218,0,0.0,0.0,0.0,1,0.0012,0.0021,0.00155
16258,0xaeae2b5717501c8871d47b02a437c15ecda2ce0d,1,0.115,0.115,0.115,1,0.11938,0.11938,0.11938
16259,0x5fa2aad3a3877d4616b165a7df6ee12895a37f65,0,0.0,0.0,0.0,1,0.000216654,0.000216654,0.000216654
16260,0x1424daab1ca92c12e5c0198ad056e0f90c561871,3,0.033826114246027175,1.0002960260858518,0.41941413516444287,3,0.009832,0.24640858852332614,0.12293785571500572
16261,0x07d43a7682984d66c09a5330d42899effd5bcbc2,0,0.0,0.0,0.0,0,0.0,0.0,0.0
16262,0x9c9a824f8803739e49d974a671d8d8edf15d2cc5,1,0.001,0.001,0.001,0,0.0,0.0,0.0
16263,0xa6faea5ed32722f4c43e7606792bf6b27c0980b2,1,0.1,0.1,0.1,0,0.0,0.0,0.0
16264,0x0914230e82060350b8c30edda8b4da69a1ea0175,5,0.00131769,0.314274,0.060653762933798094,4,0.00029021,0.305194,0.07467633958575322
16265,0x122255cbf69872e6f6c9f73fabf099ccb6b277b5,0,0.0,0.0,0.0,1,0.0015,0.0015,0.0015
16266,0xd5e32fecca16dd1594abae0f96b0333cc6eb0e77,1,0.001002742,0.00149342,0.001248081,1,0.00154273,0.00338878,0.0026403466666666668
16267,0x96502a5aa7ddf3162f4562bb13e8208a0e9ce4e5,2,0.0002,0.00804611,0.0026109124497602112,3,0.001,0.02415111,0.0082793685
