,address,unique_sent,min_coin_sent,max_coin_sent,avg_coin_sent,unique_received,min_coin_received,max_coin_received,avg_coin_received
5356,0xf902d8e995f86afb781ff598e68536b9bc57d998,0,0.0,0.0,0.0,1,0.0245,0.0245,0.0245
5357,0xbf5f2c99869b19748909c24c7d24cf9291eabd99,3,0.003,0.025,0.012666666666666668,0,0.0,0.0,0.0
5358,0x4671f45fcee44711c1b2c8cccac72598ff24bc1e,5,3.8e-05,0.007934,0.00111525,3,0.0001,0.0104,0.00273
5359,0xf53682a89a22088025e6c6c0c769a0943f345044,7,0.000283590225,0.005478161776312769,0.0017926922242386858,7,0.000193705225,0.02021389,0.00641108741888852
5360,0xd80327db7b93b9966ed393dd86b79dce8d80fe6e,3,0.02,33.298,8.425175,4,0.009026817558168768,0.0705,0.030146688222595534
5361,0x3e9640c8e1a866da20fabbf93dd305dfc7245afe,7,0.008,0.05,0.01766666666666667,1,0.014936874,0.014936874,0.014936874
5362,0x6366b933cb819d3fd4f819432f2ce27a988e53ec,0,0.0,0.0,0.0,3,0.004874,0.19021702,0.07449700666666666
5363,0xf95959c1afbed97b8d160b00cc2c9539b9355bde,4,0.00741102631,0.7589736828878595,0.27189745153297656,3,0.007,1.23266027,0.44910203666666665
5364,0xca87088044afd3904ecd296b87e25fa6ff8976d4,0,0.0,0.0,0.0,2,0.02,0.02,0.02
5365,0x9f0f31194aca03f43df08aa6ae642caa9cd7568a,8,0.00038971,0.24760136,0.03004634016403859,10,0.004895,0.06552509,0.02790642629338062
5366,0x928eedcd22ce93c93fd563bca78ff069fdec3ca2,0,0.0,0.0,0.0,1,0.05,0.05,0.05
5367,0xd72b85559bc9e6eeaec51715157f574d91059cf2,4,0.01,0.1,0.033247,2,0.01,0.05,0.024823333333333333
5368,0xcbc0f9dafa58e7bfb8270dd02eb5fb1f4e2178b1,8,0.000587803454,0.016,0.0029780856851666666,7,0.0008,0.03,0.004030000000000001
5369,0xe5502f923b54180c499723922b967326d4fedc58,2,0.005,0.005,0.005,1,0.0050097,0.0050097,0.0050097
5370,0xa4ef0a39140cfb551cde8a34fa42433a733e9355,2,0.000979275,0.0094084480971323,0.00519386154856615,6,0.000873962307344267,0.00551387,0.0033071596493186384
5371,0xed03cc1d4739df483b228f0340e2e2ddd6ee8657,3,0.01,0.02,0.015,2,0.01,0.03,0.016666666666666666
5372,0xf15034485c73c40fa7fe79d4a631cb348a095362,5,0.003,6.7,3.243071428571429,20,3.1e-06,5.19578724,1.7761653741666665
5373,0xe30a0142d2e6366b410bcbde6358efaf8545c503,2,0.011960805,4.50343953,1.5378674566666666,2,0.01213215,4.50350253,2.25781734
5374,0x31eccee4ad122cf1364028ce4e41445353e9721f,7,0.004,7.3,1.6011153846153847,12,1.6899999e-11,16.091,2.4363263140630282
5375,0xc66520a5dc94a0dc1a0b8b6dbc38ee8540ab0acb,0,0.0,0.0,0.0,0,0.0,0.0,0.0
5376,0xd597147f6481483aefbf6a93434b0790c079e6c4,1,0.00773812,0.00773812,0.00773812,3,0.00020919,0.01014675,0.003785313333333333
