,x,y
58,0xe7d3d42a21c3fa12fbcf0fe40069d49a165fb1ed,0x935a2465385cca077775fc9b1e82ec1abb8d37f3
59,0xd7b93f2fb62469fb104fe87cdce2d037cade2ca8,0xecd7714dc903e6c82fb921e0126708cb6ded61b3
60,0x1ad38d2d1ad179c49625c5b361a3fde683e606bb,0xa470269e00cbcdf994a954624a122c16f8106c83
61,0x70342f65fe04c5d93cfd41675c260f19e6909ffb,0xd14584c1d91ac6d27d12497bfb36060509e77777
62,0x7dbc85c246e00866039e5a6d948e95d7d6da9a11,0xdd78c4ad75c10c1009fdc65f1756bee78c8af43e
63,0x4d61786053ec0fbae44a24c6b9d48f95eeb7fade,0x1e6e5531096af1332dcc66c51659c149224901d7
64,0x346ae19f13dda32ba8f51bf81bebab17e81d7c51,0x37ef0af15b599e1957c640be8716a21cb862697e
65,0x3f6f7af28618381747c965aac0a83051f7189cec,0x51d74048ff34f642ba12735d6c97c689aaff563e
66,0x974ea5fec2e58e7fdb6afdabffc78e9b06065e6d,0xbe16938f5c9cd96ea5f3806a7cd60e74ca7a614e
67,0xa1cbca3792180b85a4267eed4ad3de1e0feb8101,0x5597bab5df774023affd95f069fa3e4ba69dc7da
68,0x63a6575562bdc27b3091373f05d4a492876526a0,0x402acf3e1b95132488eed5173f6ffb2658601ca3
69,0xc2b2280726dc9934caceda36981aed0299376d0e,0xc9ac1b3c8cf84c9e22ca0f05b8f771f0b640e0ca
70,0x90551a9896a4ee746c51ac6c315377903b42966f,0x9218731c6b7044c18a5c0d8f2663160779c8ba2a
71,0x0e7a9ff943e42b27bd09d54a601fbdcb4ce6aeab,0xb5afc79a5bdbb0c7499d0351340725e5004b6f9e
72,0x68579df3e8ec63ac2e247d55c9600b18891d0640,0x5a33f19bd6afff76b0e8f77035945e5b5fea207f
73,0xefd7eeea1756fc17d6856a07d7024b4e68aad432,0x40110a7450fe0e02a2a307fe79f2e09b8f6a92af
74,0xe9bc1e5a30a412ce1a5dbfce6424fa30b1b20c87,0x29ea842fe5022f47c5751ab6a7900aaaa3755e03
75,0x674e6c3c3bf9b56d9e3b1c1fea532f7dbcc916be,0x14979db16089e695ee22f4a3e185983ae0378dda
76,0x505bb60957a574fefb4ffe86cf8a20fd63627b5c,0xdfc620c1ff43ec56faf7ba307e5caa63a74e5143
77,0xfc418f0855890eaaa3c760ed41e68d625f3cc9f4,0x8c43dc95eb408e263d80a8b2ba0b7903e02be963
78,0xb562d6ea84c61a2434abf4e948e42237540fe976,0x5da43dbe25f121b854e4f0480d3b005d1fabd540
79,0x3c306be12296de898241dbe48c9568aaebd5fa33,0x62e746e759d27b5f2302a42e7d70ec09bead1b4b
80,0x7b17a8b8a3aaf237f5b899b5e12739f00ff8c08d,0x7a549e5f2a32f00f35bae698d7ffb58d21b41bab
81,0x994fe1689363dc5490b477e43c63a9a5817ec252,0x86e6426589bd4eaee3c5f237fbd47fb40f937a17
82,0x7f385044262884d153d6ebe005b3841af1fe8713,0x1a64f425be45f4937bac21428686f71a83634ea7
83,0x7faed3d1aaec9485a7bae68b9cb29b3d751ed2bb,0xad09d6054ffe2ba23f8295695df855b820dc8e86
84,0xd6a966f37d58d3818e9688337d68e027d50d24d1,0x0c6e23b0cb91ccf2e60b30be1732dcf45be91457
85,0xc74da75401e2fabd4047d58c2956b9b326c26190,0x3959029f9e534e1b5f8d3e09e0f30596acfb0d69
86,0x72633f808537e7df612b750a5157aced7cdc7dea,0xdb4feb9321ef9b824525760047a05f7a178418fb
87,0xf08293a0dd66bedd7210400b61b6892be57c713f,0x8b257bfa37eed6d6576baa88af1c6592b0310f64
88,0x728a354f4018cb5b0cfb05c1b7f5f0a03e15455d,0x8019ec4f7bec5ced545cbf439e9b83a846481467
89,0xaff1561347190552428fee93dbddf779af808713,0xf84070025d6217c80d9730b48e3536f9adfc66b0
90,0x83e4a2961682305e78bf653b0bb991b142615c23,0x3a941f04214d01f3f7ce030884b7ba37a4f0a919
91,0x0ff3cd4de46415d55da88da9264c70ab6a690768,0x69006c39f9325b018c011a5c551104d7c221758c
92,0x64db887e633089b66ba22e972d888d9f0be99d2f,0xcdc96b39aa52f6ed2968e574124b08d30af565ba
93,0xe7ab9927e9757ffb2be88af4aee56791ced586c7,0xb1fb026880a611f7618ee97b6347489a05e82d1b
94,0x074f63e56121382a109a35ee84278cf1d84b803b,0x2b314731764d79f444b7b53343d5a92ab383cf13
95,0x2ea976477b674f50e1d9d7b8bf49ec57aaa3114e,0xa5237106bc787f17f5d80162113ddcad8e1acdcf
96,0x6ff5b7755c35ea0eaaeea83df01fa831ff2d7137,0xee45818fde9030a118919d5b8e026573bd9e8048
97,0x9910b025191754136713310f8434f06becbce51d,0xcbd729f79585b47635dc7cc1f78fc6d70b4744d3
98,0xd0445530d97190e5d5bae3703db71234b84c2ee6,0xd0252c4fdf08e270dc74f077e148ced471e05269
99,0x123476efddc18d98d41df37a323e373a9cefdf31,0x58f969b30734e5a5f8074f0b7bf7e4e4eca82787
100,0xa3bc54e267d21feac1725f6148d9eba21989f2b1,0xd4d6eb06a1386082aa246e7e6592994eceb221ef
101,0xea5541f0d2b12f0eb1661df8834f3adf92196d53,0x7cf7d13fb9f485ca8acc1d8bf444ba4152b19894
