,x,y
106,0x6f04734ccd4a270c0c5fbcc19aa93c94d279c141,0xae7e565b44f97e61bfdfac1994cec96d83ab8022
107,0x8548cbce7ac0de2e3a2470a9c0b9ba218af8697c,0x0148b9944ca90ce3a3465b640edb3ab97262ab36
108,0xbc0c58b214c642e1ef321bf70273b7ec1202dde7,0x6296c856092e13ae9e8262e7aba5b7b583e22c2d
109,0x4014f7bbe3cbdd43e698775493e7b2bc8c58a909,0xa17138c0675173b8ea506fb1b96fa754bc316cc2
110,0xa677e989321cdd3b570728ae44ddbd8b03260ae2,0x1d435c416264db3b0f0f771d6bd83a6e4de14e0d
111,0x1344bbeb0bf587b01b3f7d76650a56fe9bbbd05b,0x4f5521c05c7804fe402c2951f12b50762fa077b1
112,0x0dad127a8a1427f6faed2d1ca8adf209aa026450,0x21e96d44c9e50198c30d643acc730c82d768ba2c
113,0xd2033db9c5370ac76abd80823b5c5adc097e2fbf,0x28306b1dcf7665af404ab8c0d1a34183044a7a09
114,0xa7cdbff90d15c18b31785b931a6b34ecd5042e34,0x04ae7fcdf2c09c6e5958e0e9fb5cc0501024cc3f
115,0xdac5aa88f34da80882854f312dd73c4ebf25a911,0x65c2f45dc96595577a4a2e74891b19e72d811176
116,0xd8380f6fd8af38294f12c069d8fab61a7732cbae,0x8a6cf96ef287155a895600ef327e478328a6a8f2
117,0x3fdc73ff6d6229411f3dc66799e11bf4975590d5,0xe9fd01a009adbe31827e9ec84bf6ae199f458c39
118,0x082dd7d8770da96b1b77678b5a93a49ed2aa7edf,0x4eb532126a6daa62499dccabb174974c0cdedb81
119,0xf93c8314360de404c90043cd4f19bb36e089632a,0xfe9c34b3aa605499cf438db35ee4b0f873646a40
120,0x0b1a57d9c241263f6d29b1e0c6de367c7abe84fc,0xc80e7434d42ea20bd3837bb11e47cd19a9ea2baf
121,0x612446d9e41eceb6657ff320abf7b452a42a54b3,0x3b0a5f022d0e0b43d0b74f961dc7bd236b919205
122,0x2b15c06090ac1b542b110d96a519be23ce32361c,0x4f3197c08a0c12b3b88f20ba28d9776bb33962b5
123,0xaea5c22a99b981f85cbe78906dcf96990f3de27a,0xa6a15ca8e7a500098a3d23175c19e76d4b65de16
124,0x99dce193090a5500f08d8484644e4433af531ec2,0x361fef1fd89793dae37d9225bae2f88eb1bd07e0
125,0x8fcdf172fd1e844184f7a9e6ac8e340a0aa59bdf,0x32d41d21854e74dfcf209b94766af47f8cd009df
126,0x7eff7db6751e3ce01dd2e5f6c46081552dbb3a5d,0xc9b87f35e80a59e6bf02391f7fd4d4f13bc3a007
127,0x2304c793edcbc48a8c3a0a958eae37b9785fbf0e,0x2b0f0e1c84013106a9fbbf15098149e567cb4226
128,0xd26185d6978fa4d85d3c24a33f3ef95493988cb9,0x7eadce0b7877518d1aa1a6c35c5e36d7296232e7
129,0x77f08f2acde6580cb7489702c32e37b7035209a9,0x4d03266f7ba52d41655ed72f1abdec7d56353c6a
130,0x06b78052497dbc02d21778ff0221b13eeb20140f,0x2aa28d88bd47e7b886116eb1107276abba977ab4
131,0xf2ab22623ad29347f01b3e214e14fff7e8836f55,0xdc9b80de14e006edff26e20f700aeae99b70a95d
132,0x1f1928a706807f48faa82eb33642af71325cdec9,0x3a24ab2daf5d7d11c968242b7656e738781a071d
133,0x0aa5c5a95dd8ea1a0d29023ba9e71cde24091a6a,0xe1d75fcdfb9815c5f2f188c8cdf8cf7311a2a481
134,0xa44f717c76574da98a347e8ed32d3e8da56c4301,0xf74e33367a4da065628cc2aed66f85a7513f46bd
135,0xec2c1358c5499cc182f7b96ffb0fcd249cc74025,0xeeb274987a92d07156c63e2da9aac929eba14385
136,0x8896d85dc63bfa0b94349503ecf5e7d4040496c7,0x70fed1c304173b72b4235ccf07aae8c4be10ac4f
137,0x39f786cdaec096569c8603f08adbd7dc6a098a71,0xc44f01eb4b3a705fb8890ac45e9a05781d862bc0
138,0xb2331dfb160f6d9448b4f0ca884e598b2fe013a3,0x4665ed9da699ce6c953b9a14f3ec9bc51e5748c7
139,0x732873da8caa12760007c9ebe4e68957433e5d20,0x79ce3d5b630f622fe8dd1d4d87de55bb7cb8fb8a
140,0x50bb9af669d3345d56706ee333bc37af569bb958,0x2a39d266a7178085ff9d6d3c1419e6f218181031
141,0x662eaec021a61d9cbf007a96d94027e87f837f34,0x2393bffe9281421e29e20b8c5c7c94f867fa2ab4
142,0x275f6c411d8664f860a1ef494b7c8acd44fa49d5,0x393ff74f9cac2a77d7c6e78560b8e251a1a20b14
143,0xa7865502ceaa91c51eb5f49c3ee6a40e62610473,0xcb6ed5fbf8d766554a366f04c1f605e9bd3d16b5
144,0x8dbe6c3f3dac347478212b52791d7a59f13e8b2f,0x9258133162d4b30ff5900e3194255b2c4b8a0a1e
145,0x59a56f444c8afbe3c9d2b8c91732a30d6e3e0a22,0x98cfccdaeaafbc10a1daf6c5a79e8152971733c6
146,0xdfd1b8359b548dc511c63ca4cdd6b634642f84d0,0xd9883fcc79a3801a9d47eb3d2e1cc36d381a8aaf
147,0xa6c0c5abdb734839da6450b90c1c43e5c2ab0a3c,0x5571e65d871e7097e9f4cda11d4fbcaccb9f6a88
148,0xab4974f2b8f4b36a81c51eb74435ce61651c2b41,0x29f5b400bf3ca0b1171241ff9ccac0302b0add91
149,0x7f5d8af0f8e27ae99bf0ced3e8b1407356571a78,0x5d4f95ceb7a6d57e742f7018ada8ac7705f7a9ea
150,0xaa3afafa48f3f861eb306bdea4f3efd56bc43e34,0xb21c284552022e2187c3b1d91d13eaded598a17e
151,0x55a764a25372d5d3c1bcbe1639ed0648089e62b7,0x9cbee7f305ceed03daae2ac9343dd77db62330ff
152,0x6cf0913150159202de562659b42d3183bd730ebb,0x89129743a0d99a391a34827ecf009b34f06c64c9
153,0xfa4e885e98aebf061bcc90f6c85880b45e5783ee,0xb0778b9d7482f421a1676ca3f0a69155332ea4f2
154,0xde60d916a99d51c1bf58d36674492033fe580bbb,0x42e9227f8f78a49669cd0980ae05d26404606eab
155,0x632445aea7b6152a1ac10c5b9e02bceb0c12f134,0xd562ce49707d0a6c5de2cfa1fd22a0d3a2ff0a9a
156,0x026a60e8cc75ebe9467d54136251ab4bae07b14e,0x86586a85c6d782f4dcf1f320d833f1370727b904
157,0x85451ab4b047188b77dee29d8390df8f123d3097,0xe98d6f639ff018d39f9d79712712966ee6b7de64
158,0xc2f63947cae3cb76c7bc4611fbd137f072f6420b,0xbd5d434b15d4db96c937203b270cea4539575e10
159,0x23ba9d4b664910b9ce3c115034098a88fbba229c,0x2a78702320ddaec1de99ac1392905f7d489e74ac
160,0x7742ce800126454485d6e956ccd3c9d2b0ab53b2,0x2bdc674a65bc11b231054ae043aa644260caef25
161,0xc400f15716f41f2dd5fe04e894757655bfb1844d,0x89c6100324ffe16e95b95dbfd41089e09c46499e
162,0x61123d970b04a15f40568fba6a35b630a4c13192,0xf27a0a254879f3c95cb3360e2ea36c66da529ef4
163,0xe95fa67c3d504783d538e2f2cfb05ca6d4cfa68b,0x9729722ddadbfd1afd9a0a822e0d8e34bfa8f4bb
164,0xf58d4bcf9bf4d30334dfed66d5d4db63147979b1,0xfbbc544b2aef91c29e7379c0b4e8a1811769eeef
165,0xb591e777a468f81e8192e9af10e14728f1e32c6d,0x4261aade933db6bc91bbb013b23585f4fbe29afe
166,0xa68aad0238cdd3a81badb6c8d0ff5a388198f7d3,0xf4536185e4d4e0cf2c2767d800a0a27c9bb1511c
167,0x136e603ae666e970058f4374f45e381fcb1faec6,0x2e2ef3a7405d6130de8c80268f225cb5b195f7e0
168,0xf45c5ad8e2bc5b0e67393638d871a26ad04dda55,0x02f3983723aed31b90ea2baa72916f8fe5d41c03
169,0x02d2662b62e6f92da024f26f5980cdd045f0b804,0x2eb456d21596e1acde2d8ae1090bb340eea0e82d
170,0x2933860c074e551a56df4c3d3e8410c0c2c6b84b,0xe220bb5f2d22530d21d7609c42d390600ba61fdf
171,0xedaeaaa50af2320673b87d00d1a68a5062cf80d7,0xbe82f0e78a4f954395cdfc7c4101b5f3feebf189
172,0x53a21453255910766d952db76473b41c3913ac0e,0x6ae9146eefe7cc87c1680caa22556f90d9e4f2ae
173,0x581314d2ec2054cb1d1509d27c142712b518b311,0x2406b22f34845e97033bcc0f4552aea3b339f502
174,0xd82f4f37402aa9272478ee74df2e11287047dad6,0x7d7b6296ad7d3ff64fff7a668e16bcf613a52f66
175,0xaac6176299bd0ce587122dc1a49d32d2de9d2d8e,0xc91fb67568e22fb52ea94ace28618f02402aac24
176,0xcc978008d437bcae07b984601db2faa4df97e270,0x755c1477078d7e2f94e2509c54eb74583c8cdcc2
177,0x599f8a2596eb7ead4bbd145e40558ca65299f292,0x2729deb0d1817522a410df32fcfe512a25b3cad3
178,0xb1e1ae97b3dd9fccffe21c0bbdb781a76b329bb2,0x7caadb5e574dcf9e20bbe5dfa4bb1af370744042
179,0x369f4b01a81a7c69b2a34d925b53625bc5642cc4,0x65dfa0639a7ff4fa223bde58c49c527cad07bd23
180,0xa76d105388c494c5209e98b3b618a8e1b5626160,0x68ae88b9dab7330e2d0553ecb3189eea090dc4e2
181,0x00ccbdf80c8364643ac6720be73d0b19bba3b27b,0xa7ad7f41def9126a8100a674e1645bf62e334d8f
182,0xcc3e42c55a9874cec685fb88c107dc77a50eed9b,0x9f6ca3401afc8c5e96ea1b3ec412ffb3a67af6d7
183,0xa95feaf843b513c2b09d60abf194032b61068df4,0xcc4a150d282c3e2863a80990a3cfba358165dec9
184,0x004e30d549b57695b692dae44cd144dae2d4b6d5,0x35d015a2d35457c4b1585d79cf028ce42532fb44
185,0xeae5b53a77284c843ea2dd63a3e07b0bc4bbe292,0x99050a73a490d52c06ca1dac96addbc9f67a6afd
186,0x3bbbdef008c09d46b36f8e69f95977b39e154ae3,0x4ceeda017652b5cdede18d4e2d3e4c395666467a
187,0x809b2cae69f0240f1f8ffc5719afaad7bd8138c1,0xb3e7972549fd357383bbe718b0568b47fd9f644a
188,0x2277487f74851387a6a85a638081c2bedfa8bf00,0x38905064885f0142208a7ea754fc5d6f1e87b103
189,0xd2c912039ae856874814150f0b51921cb4ff25a9,0xfa1dd4e5b9d6ef852e44739891f062e5686c3aaa
190,0x514c26300ead705524f857bf439d69f1486a6714,0x6296a2987a458ef5202125e41917000da6c8c2c9
191,0x3b9ffe272baeaaeb472dddf0ab038649310d06ba,0x57adcecdde5ffd2ff21b25d8fb24375973f8d123
192,0x6a2a485d13e2a5121298f6a1df1ea2aef03e5c55,0x21275f40bfe9bd57de85be6a99a89ce47e9bdd58
193,0xdf64f4ec9996c828e0dea781663051d1e4330c08,0x7efb60f48ffe0587dd843cac23494f10f01af786
194,0x4a6d4d7f01291233f19692e754f38ec2b5f5b2c6,0xee164b55ff67d711001b4bfbc34fc876d251707f
195,0xea61e3487833a17e52e26c82384efd1f5d77236a,0xacdf7b5a5fbc5b6697b91896cae08359fb463bec
196,0x5af8da2675dd31beffa2619145957b15e8013f37,0xecc0446b36e87a5cb38a5c7360b02888ab96b21d
197,0xf45484945a597dfc65d72f7a14c36759d690bd07,0x96612ce65b8a189683ea5a95f55eae2e65a4c8e9
198,0x76526c9c856e259de22a86ff7ffb59235266c4d2,0x4395ca8ae29e4158dd6d3519c7a1fa66f505f435
199,0xf9648972021fead3dfbf21eb819860a9ec90c4bd,0xda0c395528af5080ca2166c7c6334e5096a2c53d
200,0xb62251f7e8816e0257cf571cf931eac84ed77193,0x326158e8bd32e43e5e5bc5fbabdb0bfc7ef35e92
201,0x07e86af31a02d13d7dd6e612d3caa954d9f4d6d0,0xa12a75107f37dc374013dc34f86eef9b75831d62
202,0x07f4d692870435ec0e5c98916232e44b850dd95c,0xdab9dce66a4e30777db2b343464302c29c7c70f5
203,0xd265faf0b3bccf5bdd804c1352eef0e72deb1b2b,0xda284cee4a06cc6c7b3e756edb2ffe1d1af43a12
204,0x96501be2fd99f6063276ac79da534b6183a8b68c,0xf2012410e168cf7857d8c4c769f7fb33644d64af
205,0x086f4e4d258653e920b69de1acb2893f8e6f4240,0x84a2a93fe8f3210a56eeb2e25ee40f0e811171a4
206,0x84a299b025ae1a95296b4596f96b7b37fb92e7da,0x2375cfa823285b81d8c5a2f9aa2e5411ca538f0e
207,0x87ab1adbd1c5c2859150d2714f91e287d7b0055a,0x24253dadd07de8e2693584b1dbb63009958d09a1
208,0x0ae22d9af41e4b29baf4b00ca5f655e19220124c,0x0af9431e73b9ccd393242804c221dc92c9017345
209,0x260635a866464c515ca435fa3f8b1b9e0b895198,0x79463c89046f456d8e59d7c372462807586501b2
210,0x9ff5c68cc984bb53ed4fa7f3827538b0c490e32e,0x65e32a8cee0fd780ef0b3f575f78b8c7e3b38887
211,0x57be7cd243c7630af03336ca50577b898843d184,0x6b6812c15610698aed91b4f0435a9825a5d5fc48
212,0x1630d768021a1077e497a07d04d8f0484342887b,0x226f62049e9fe38e35a5bbb01fc1f4f15c1b917b
213,0x104f1fb0d339b571e45df9779b12977a8200bb98,0x756bd2b7f1ede5c98ec0e2377c7b24d122eb5a81
214,0xee1b212a8e299289ca4c241c37e8fdccdfb2e622,0xb6c55e66975e580daf1ccb359db5043eeec6fb22
215,0xd5018b89b5aa3b92bf857c10b75db93b5a75ae80,0xb77c45774166babf69b6932e3b302d7b8799a1b0
216,0xf73078a5223e241a6ae368f5545989be647afabf,0x28f250a19e0a85b5ce81abb9414655912f257214
217,0x854f27b1a0e4aebdbca499605bf1a45953c2d5af,0xfe99e5c441e3d8b7b9e4316dda8e8a794a37cfaa
218,0x6f8c9f80d9775ebf9be41cf985cd1f69edba8ef6,0x4e9d77a22d9ddc3d17f56e226065a95050dfd965
219,0xe83dcd562d59213ed64986d6169d0b1c69307e68,0x78a8350986d315e0045eb95922caedd7e2f5b23c
220,0xa683f7bd2a8b36e8799969bf1682f548dbfe8eb6,0x163944f6b522dd8f6731f5920939062dab25e4f7
221,0xe07788e35fabba11ccf4d9a7a71a5d1868eb216e,0x5b62167b06dc725030bc5d7415919b31fe642cc6
222,0xcc96325ba39aeae96900220c96df8c2397eaa3a5,0xf4cdfea7fdf85872141e4f8eb0e953427de7626f
223,0xdeff1e0d40655a47cc87cf3fa9bbed06fc121e40,0x3939d22af089bdfbb96322744234f69db1ab52f8
224,0xb00f1fe41b5879ee8c6f246ef7a111ebf3258a76,0x11a7e12e3e33b72ab5b9e38a2b126793ee427218
225,0xf24bb3ef72a91d06e544f4c18fc7bd6ee857cab8,0xa4d274517a2bebebbdccd4294851991e57c39e57
226,0x0f7f4fb2890504ced77e3b868cf3e4e16ed9d1c3,0x09fa2138289d968a6c375a7f81114ef72972b086
227,0xb9012563c63a63abf05f1f69cc4bc62f6de2da75,0xda3d35c4f8d14e1afd022db781f483284d5045b8
228,0xa405df70d0978e6c7dab7b323b10c6a5b3152558,0x1d6d29e1c41e19d03a0a85b8804f76575714b3eb
229,0x84ce13484d4944de50d7844e93f095751655f955,0x9a7211a377766685675d3ddc724a9433274fecec
